Google Documents,理財幫手AndroMoney,2026/09/17,,,,,,,,,,,,
Id,幣別,金額,分類,子分類,日期,付款(轉出),收款(轉入),備註,Periodic,專案,商家(公司),uid,時間,status
1098,TWD,4190,圖書刊物,書籍,20250508,信用卡,,,,富邦,,B2AE0D7AC84043749947C5304D355C63,0,
1099,TWD,7170,居家生活,家電用品,20250509,信用卡,,,,富邦,,EA0DBB153BC9451698896D153C856808,0,
1100,TWD,36740,稅務捐款,房屋稅,20250509,信用卡,,,,,,27F620D8232E4431B78F7CA7B54DEE05,0,
1101,TWD,2327,餐飲食品,食材,20250509,信用卡,,,,永豐,,9ACEBF42C6DF49E09A91C729EFC6D7A3,0,
1102,TWD,3230,餐飲食品,食材,20250511,信用卡,,,,富邦,,85434E19FC9245A2A5EF83136AF4D91D,0,
1103,TWD,1417,服飾美容,上衣,20250511,信用卡,,,,富邦,,C8D2F5DC7FC84977865509FA3AEDF85F,0,
1104,TWD,10828,居家生活,家電用品,20250511,信用卡,,,,富邦,,D47CB815D2474B1AA6DA191DE64B6619,0,
1105,TWD,1288,餐飲食品,食材,20250411,信用卡,,,,富邦,,8D12E66492FA4119A33B5D077B8E59BF,0,
1106,TWD,1288,醫療保健,健身,20250514,信用卡,,,,永豐,,B628E14A3F73418B918C83F43B56DC42,0,
1107,TWD,1730,汽機車,油錢,20250514,信用卡,,,,永豐,,57E7875D94FC48FEAE091D8721B93BEA,0,
1108,TWD,4895,服飾美容,上衣,20250517,信用卡,,,,富邦,,163A0EB26A83427BA1D16E7807812787,0,0
1109,TWD,90999,居家生活,家電用品,20250517,信用卡,,,,永豐,,663C2A39589646479AD4AA896E4BA711,0,
1110,TWD,870,餐飲食品,午餐,20250518,信用卡,,,,富邦,,D3E03D5E913F4B21A4A4E5F427272E82,0,
1111,TWD,3200,稅務捐款,慈善捐款,20250520,信用卡,,,,富邦,,1260A09418BE48A38B1D562445BB13C8,0,
1112,TWD,2919,居家生活,電費,20250520,信用卡,,,,玉山,,6A6CB6B988FA4F93BC1A525604D9FABA,0,
1113,TWD,3916,餐飲食品,食材,20250524,信用卡,,,,富邦,,DDE1B26DF7A943F68F2C8334D45C831E,0,
1114,TWD,7239,餐飲食品,食材,20250524,信用卡,,,,富邦,,CE55E142E24F4B078DA807E9E035870F,0,
1115,TWD,10000,餐飲食品,cash,20250529,現金,,,,,,E693E48C2BAF498CAA0C86BA9F8F5051,0,
1116,TWD,1840,居家生活,家電用品,20250530,信用卡,,,,Costco,,088994E2CF6B4CC49A0AEE21037DA2C1,0,
1117,TWD,5061,餐飲食品,食材,20250530,信用卡,,,,富邦,,C5A1EC2D494B4C059F3F15A44BE19124,0,
1118,TWD,8672,餐飲食品,晚餐,20250530,信用卡,,,,富邦,,C7AF1422AC094D1084F8483B66FC5CD9,0,
1119,TWD,2088,餐飲食品,食材,20250530,信用卡,,,,富邦,,086BD2D35B444AE19EBC3D763D4E0D11,0,
1120,TWD,1586,汽機車,油錢,20250601,信用卡,,,,永豐,,B56B4C8E30FC4E43B818781BE94BFACB,0,0
1121,TWD,1860,餐飲食品,午餐,20250601,信用卡,,,,富邦,,C550289F48264E958C7CF12ED9674C2E,0,0
1122,TWD,1500,稅務捐款,慈善捐款,20250602,信用卡,,,,永豐,,D979CA09E23A455985B695D2ECA3509B,0,
1123,TWD,100000,餐飲食品,Wife,20250602,現金,,,,,,914631F3160842E3AD3961AB118CACCB,0,
1124,TWD,700,餐飲食品,食材,20250602,信用卡,,,,富邦,,6B4F5622CD7A4573A53E796BE1C26C0B,0,
1125,TWD,1500,稅務捐款,慈善捐款,20250603,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250603,,0
1126,TWD,563,居家生活,水費,20250604,信用卡,,,,玉山,,D0E6A1EE66924BC0A647CBF47B67F1D5,0,
1127,TWD,918526,稅務捐款,綜所稅,20250604,信用卡,,,,玉山,,D85304F8C36246B687A7B97D49256017,0,
1128,TWD,62919,休閒娛樂,旅行遊玩,20250607,信用卡,,,,富邦,,8794967B3B5B4EEBBAD9CAE08365FD07,0,
1129,TWD,7176,餐飲食品,食材,20250607,信用卡,,,,富邦,,5945AD5E9F7D4428B83F5FD7EDA1B11F,0,
1130,TWD,41111,汽機車,保險與稅捐,20250609,信用卡,,,,永豐,,4F2F54099D334AF2B79C2FBB8B4440B8,0,
1131,TWD,12409,休閒娛樂,旅行遊玩,20250609,信用卡,,,,永豐,,3E8AAC82B56C419FBDA7496911F19F1D,0,
1132,TWD,16482,休閒娛樂,旅行遊玩,20250609,信用卡,,,,永豐,,70C794BFD5624CAC9196D16E34B979CC,0,
1133,TWD,12757,休閒娛樂,旅行遊玩,20250609,信用卡,,,,永豐,,382E73A748DB40B58F9132088FBAE99C,0,
1134,TWD,6733,休閒娛樂,旅行遊玩,20250609,信用卡,,,,永豐,,22300185448848C6A2E87B0230640A53,0,
1135,TWD,10000,餐飲食品,cash,20250612,現金,,,,,,D9D21A1DCDB34FE089D20016F5A604EE,0,
1136,TWD,7178,餐飲食品,食材,20250613,信用卡,,,,富邦,,A781ECCD894644C582198B3B3E07FA51,0,
1137,TWD,1288,醫療保健,健身,20250613,信用卡,,,,永豐,,694D3E639A4745D59A5AAFBCD7C565A4,0,
1138,TWD,510000,居家生活,房地產,20250616,現金,,,,,,9E00CCC3DF93429EAB0B0D642192EFD7,0,
1139,TWD,666,餐飲食品,食材,20250616,信用卡,,,,富邦,,4B00789C0A7349B4932117F89DFDDE0F,0,
1140,TWD,3587,居家生活,電費,20250619,信用卡,,,,玉山,,E3549AD54B2F4E5DAB1C12006B593A80,0,
1141,TWD,1481,圖書刊物,書籍,20250619,信用卡,,,,富邦,,60604FAC033941AB9D2F3DA4BC928BE9,0,
1142,TWD,1503,汽機車,油錢,20250620,信用卡,,,,永豐,,CBD138E8F2634FD49DB659894FF63DE4,0,
1143,TWD,3200,稅務捐款,慈善捐款,20250620,信用卡,,,,,,0AF53675932A4DD3A25D24CC13307535,0,
1144,TWD,1377,餐飲食品,食材,20250621,信用卡,,,,永豐,,B2DF4EA8977249E896AFE4A29BA10298,0,
1145,TWD,5000,餐飲食品,cash,20250626,現金,,,,,,FCD50EB3656D46B3A6D3FF85550AFF10,0,
1146,TWD,2800,餐飲食品,午餐,20250628,信用卡,,,,永豐,,087DF597056545DC957039047696955D,0,
1147,TWD,5913,休閒娛樂,旅行遊玩,20250629,信用卡,,,,永豐,,510F818A56D6411E82ECE1F38B4B77FD,0,
1148,TWD,1412,休閒娛樂,旅行遊玩,20250629,信用卡,,,,永豐,,D5BB67DD8F8C4907B4A0116F8B9770C0,0,
1149,TWD,2244,休閒娛樂,旅行遊玩,20250629,信用卡,,,,永豐,,EB7859164BDE47DD96D7A659A997B99C,0,
1150,TWD,9941,休閒娛樂,旅行遊玩,20250630,信用卡,,,,永豐,,BDA7EE257F2A43528F2AE143AD86EB0C,0,
1151,TWD,1941,休閒娛樂,旅行遊玩,20250630,信用卡,,,,永豐,,654F4E9E2B7B428E8B0ACF55ADFA9218,0,
1152,TWD,5000,休閒娛樂,旅行遊玩,20250630,信用卡,,,,永豐,,F65AA97EAC1642FCAD69099A508A11AB,0,
1153,TWD,2860,休閒娛樂,旅行遊玩,20250701,信用卡,,,,永豐,,CBEDA8F8D5EF4749915357F7BC855BCA,0,
1154,TWD,4175,休閒娛樂,旅行遊玩,20250701,信用卡,,,,永豐,,7A7943C176B347F69A16A86E5D1480B2,0,
1155,TWD,1500,稅務捐款,慈善捐款,20250703,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250703,,0
1156,TWD,1639,休閒娛樂,旅行遊玩,20250703,信用卡,,,,永豐,,37FAD9BFAB99400AA2D58529ACE093FE,0,
1157,TWD,1912,休閒娛樂,旅行遊玩,20250703,信用卡,,,,永豐,,7107BE35E1E3468B9100831715BAA35B,0,
1158,TWD,2127,休閒娛樂,旅行遊玩,20250703,信用卡,,,,永豐,,9979DE3DCD2741B08990DA6F057704C0,0,
1159,TWD,2026,休閒娛樂,旅行遊玩,20250703,信用卡,,,,富邦,,F5231301F0AF4BDF848419F19D8D76F4,0,
1160,TWD,100000,餐飲食品,Wife,20250703,現金,,,,,,52E53D30A87E4AFD97A71E7A968D7C58,0,
1161,TWD,1372,休閒娛樂,旅行遊玩,20250703,信用卡,,,,永豐,,1F1A094B2CAC400B99930CEEF1D9F7FD,0,
1162,TWD,4090,休閒娛樂,旅行遊玩,20250703,信用卡,,,,永豐,,63FDE5EE2823411CB9919F50E660F094,0,
1163,TWD,3000,休閒娛樂,旅行遊玩,20250704,信用卡,,,,永豐,,EA8344A2A34148A68F184A3B74AA3A41,0,
1164,TWD,6334,休閒娛樂,旅行遊玩,20250704,信用卡,,,,永豐,,0A25C8BB70E14AF6B50E2378583FADFE,0,
1165,TWD,1061,休閒娛樂,旅行遊玩,20250704,信用卡,,,,永豐,,D19E0A504E544459B7D228782A4E0997,0,
1166,TWD,2000,休閒娛樂,旅行遊玩,20250705,信用卡,,,,永豐,,AEC2C94E8A4946A295697E7D9B2F39D5,0,
1167,TWD,10980,汽機車,燃料費,20250710,現金,,,,,,05AED9D201014455B42A7274A835BFBE,0,
1168,TWD,1569,汽機車,油錢,20250713,信用卡,,,,永豐,,900518A6417345AFA82FDBC53BDD6880,0,
1169,TWD,10000,餐飲食品,cash,20250713,現金,,,,,,D2079C472410465DADEBD4BD786C2B20,0,
1170,TWD,1982,餐飲食品,食材,20250713,信用卡,,,,永豐,,785673B82B684A4DB86F17E3E89850FB,0,
1171,TWD,1288,醫療保健,健身,20250713,信用卡,,,,永豐,,9E911BACC21B41E08FA52F89771EEFA3,0,
1172,TWD,1000,餐飲食品,食材,20250715,信用卡,,,,富邦,,572BE7511C8242A2A8F3EFF0D2FAD26E,0,
1173,TWD,2660,居家生活,瓦斯費,20250716,現金,,,,,,265314E8212B4F09BA2821400EAE0821,0,
1174,TWD,12204,居家生活,管理費,20250716,現金,,,,,,82131160136848B28C0DB4A285E12B30,0,
1175,TWD,3200,餐飲食品,Wife,20250718,信用卡,,,,富邦,,82F4B32E22BF40628AC86D78870CC04D,0,
1176,TWD,7910,餐飲食品,食材,20250718,信用卡,,,,富邦,,8F26EB9171884B13953867AA1B41E527,0,
1177,TWD,4138,居家生活,電費,20250721,現金,,,,玉山,,5E6BEBC7E58B423396E283EAD4472A9D,0,
1178,TWD,7989,餐飲食品,食材,20250725,信用卡,,,,富邦,,686ACAE847C848D98810590C5D7C7597,0,
1179,TWD,2296,服飾美容,上衣,20250727,信用卡,,,,富邦,,660A544A77E74F28AEDC98F72456527A,0,
1180,TWD,1039,餐飲食品,食材,20250727,信用卡,,,,富邦,,4399B7B2E7A94399A09DD2C6F9A8190A,0,
1181,TWD,2432,餐飲食品,食材,20250727,信用卡,,,,富邦,,F8B4DB0F12C3467BB580CB9D21A9FD5D,0,
1182,TWD,3000,服飾美容,上衣,20250728,信用卡,,,,富邦,,11EC774493B94225B95A36068AC729B4,0,
1183,TWD,8486,餐飲食品,食材,20250801,信用卡,,,,富邦,,8C27B3E5DCCD4813A138CBF6E9238563,0,
1184,TWD,518,居家生活,水費,20250802,現金,,,,,,DE1DA7CF07F44853AA549C4D9AA24978,0,
1185,TWD,1673,餐飲食品,食材,20250802,信用卡,,,,富邦,,1514A3E68061486FBED5D4F6CAF353B7,0,
1186,TWD,1500,稅務捐款,慈善捐款,20250803,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250803,,0
1187,TWD,4295,休閒娛樂,旅行遊玩,20250802,信用卡,,,,永豐,,FD31B3902EB2457EBE9D2DC766010142,0,
1188,TWD,8818,休閒娛樂,旅行遊玩,20250803,信用卡,,,,永豐,,67209E805F1045538C44FB0871DA4A4E,0,
1189,TWD,30000,教育學習,補習費,20250806,現金,,,,,,9523F14BF0404B49846C9F5FB54FBD5B,0,
1190,TWD,100000,餐飲食品,Wife,20250806,現金,,,,,,FF8AEB71615B4CB4B8CD990442423669,0,
1191,TWD,2000,餐飲食品,晚餐,20250808,信用卡,,,,富邦,,09AFDDF44CAA4487861FC9937AA96CCC,0,
1192,TWD,1565,汽機車,油錢,20250809,信用卡,,,,永豐,,D9915A9FC8D04E87870274D09DA993D3,0,
1193,TWD,1288,醫療保健,健身,20250814,信用卡,,,,永豐,,E0E5DDFFFC3B4914B6A3B15E9B499801,0,
1194,TWD,8500,醫療保健,身體檢查,20250814,信用卡,,,,富邦,,58A16F61BF984113A2DC7D4BC24D9E85,0,
1195,TWD,15000,醫療保健,身體檢查,20250814,信用卡,,,,富邦,,8CC6C81F9A0D4D54A276333A8EB505DE,0,
1196,TWD,2053,餐飲食品,食材,20250814,信用卡,,,,富邦,,991983F62B1145D59A02FFBDE3BEEAC9,0,
1197,TWD,1440,休閒娛樂,旅行遊玩,20250816,信用卡,,,,富邦,,11AD661A2E0B4D6FAFC0CB29892784A9,0,
1198,TWD,1800,休閒娛樂,旅行遊玩,20250817,信用卡,,,,富邦,,4FB5834A72FA4BCE817C8BED2B73516B,0,
1199,TWD,2934,休閒娛樂,旅行遊玩,20250817,信用卡,,,,富邦,,E671D31E2B694D3FBF763E12B91840E6,0,
1200,TWD,1000,居家生活,家電用品,20250817,信用卡,,,,永豐,,747BE69A4D7F42CAADCC3E98DCFE72D1,0,
1201,TWD,2879,服飾美容,上衣,20250817,信用卡,,,,富邦,,4126E8306A194F4CA5FC39F12EA827A4,0,
1202,TWD,10000,餐飲食品,cash,20250817,現金,,,,,,BA42BCF89FC3410EB478EA301B8C91E0,0,
1203,TWD,3200,稅務捐款,慈善捐款,20250820,信用卡,,,,富邦,,B7D497A97EC34545AC3E892DACF3854C,0,
1204,TWD,4673,居家生活,電費,20250821,現金,,,,,,7C5AC670247349169C98EEECBA4F6E02,0,
1205,TWD,1635,汽機車,油錢,20250822,信用卡,,,,永豐,,DF9D9278F6F54504AC2965152B485148,0,
1206,TWD,11055,汽機車,維修保養,20250823,信用卡,,,,永豐,,7A9FDD443380471182C116D7242B2E27,0,
1207,TWD,2442,餐飲食品,食材,20250823,信用卡,,,,富邦,,A1601AC65DAB4AB593439B6341A011EE,0,
1208,TWD,10000,餐飲食品,cash,20250825,現金,,,,,,26DDA95D936946A0A7CDEF3EE8A0C806,0,
1209,TWD,19216,餐飲食品,晚餐,20250825,信用卡,,,,永豐,,0F73973B429E413184C4D03D037A505A,0,0
1210,TWD,1069,餐飲食品,食材,20250830,信用卡,,,,富邦,,70E7FF5686BB4C2E805256289067F20F,0,
1211,TWD,3209,餐飲食品,食材,20250830,信用卡,,,,永豐,,38AC3F1324C24D938DF6493CAF00DC25,0,
1212,TWD,1027,餐飲食品,食材,20250830,信用卡,,,,富邦,,0A05D4D913044ED0BC32E2CF5D9DCDEB,0,
1213,TWD,1400,餐飲食品,食材,20250901,信用卡,,,,富邦,,1086603C5FAE4BBE954BC1EBA808B738,0,
1214,TWD,1500,稅務捐款,慈善捐款,20250902,信用卡,,,,富邦,,5DEEF5B7B60840F18CC28385B103E57C,0,
1215,TWD,100000,餐飲食品,Wife,20250902,現金,,,,,,B51D49FDB57440C49E2E3883EB9F8198,0,
1216,TWD,1500,稅務捐款,慈善捐款,20250903,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250903,,0
1217,TWD,610,餐飲食品,食材,20250906,信用卡,,,,富邦,,DC383A2587EB471890DC53F5C68E5741,0,
1218,TWD,25000,教育學習,學雜費,20250907,現金,,,,,,C2EB05D198794465B9A62DFF2A3664C5,0,
1219,TWD,7000,教育學習,學雜費,20250908,現金,,,,,,B52B651EEE9C4E73A0C8EFB9E3608694,0,
1220,TWD,10000,餐飲食品,cash,20250908,現金,,,,,,761340FC65504CD2B3D95574617AB021,0,
1221,TWD,2622,餐飲食品,食材,20250912,信用卡,,,,富邦,,0C42B282A80E4A9B90421B720929E2E4,0,
1222,TWD,1060,圖書刊物,書籍,20250912,信用卡,,,,富邦,,D41A4598B032471DB0C1D82C701D3EC9,0,
1223,TWD,3916,餐飲食品,午餐,20250912,信用卡,,,,永豐,,90CE3CC483F746A39D560691292E5967,0,
1224,TWD,5250,服飾美容,上衣,20250912,信用卡,,,,永豐,,22425A80A89C49829983126F61CBEE0A,0,
1225,TWD,4010,服飾美容,上衣,20250913,信用卡,,,,永豐,,D10E187B3B4B4A3D9243052D88EBE4CC,0,
1226,TWD,4951,餐飲食品,晚餐,20250913,信用卡,,,,永豐,,29EF3C447B8744B0B54C2763351CCC6D,0,
1227,TWD,1288,醫療保健,健身,20250914,信用卡,,,,永豐,,E40490374DAA4D5EBA31A5A37FE8540B,0,
1228,TWD,3222,服飾美容,上衣,20250914,信用卡,,,,永豐,,677841D06FBA4640839954539C4BFEA8,0,
1229,TWD,830,餐飲食品,食材,20250914,信用卡,,,,永豐,,4AFFA3E5DFB54284BA96488387883C06,0,
1230,TWD,3200,稅務捐款,慈善捐款,20250919,信用卡,,,,富邦,,86E8001277724970BE86AC0C8F3873D5,0,
1231,TWD,4562,居家生活,電費,20250919,現金,,,,,,E584873E67ED4DDF9948F4DFCA5B90BF,0,
1232,TWD,1341,餐飲食品,食材,20250920,信用卡,,,,永豐,,BCDDAB3D55A94FACBE7C9C50F40B0BB6,0,
1233,TWD,4131,餐飲食品,食材,20250920,信用卡,,,,富邦,,4B43004FB39940B2BA5151297E2DA4C3,0,
1234,TWD,1496,服飾美容,上衣,20250921,信用卡,,,,永豐,,F31E66D38EEB402C9D16182CC5FB82C5,0,
1235,TWD,3000,餐飲食品,晚餐,20250924,信用卡,,,,永豐,,7A7DD7EE327448B89AF04D9132BF44E5,0,
1236,TWD,16990,服飾美容,上衣,20250928,信用卡,,,,永豐,,942C79CE5E174F82B906E3E816590B09,0,
1237,TWD,2292,餐飲食品,食材,20250928,信用卡,,,,永豐,,3CC29FAF151B4625991983AE25F17126,0,
1238,TWD,1500,稅務捐款,慈善捐款,20251002,信用卡,,,,永豐,,283ED7FF12F2415E98E75C20833802EF,0,
1239,TWD,553,居家生活,水費,20251002,現金,,,,,,383941C23B1E469ABBA99B43179C2801,0,
1240,TWD,1500,稅務捐款,慈善捐款,20251003,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20251003,,0
1241,TWD,100000,餐飲食品,Wife,20251003,現金,,,,,,EE7D0F29E217437DBCD1E07FAF045457,0,
1242,TWD,3723,餐飲食品,食材,20251004,信用卡,,,,富邦,,53CC17E80A884144B6DEC38950748036,0,0
1243,TWD,10000,餐飲食品,cash,20251004,現金,,,,,,126B4FF3BC85433E858B969A7FF7B6E7,0,0
1244,TWD,1857,餐飲食品,食材,20251003,信用卡,,,,永豐,,F5A9C6C310BD40B0A7AF9E2D34ED790B,0,
1245,TWD,44900,居家生活,家電用品,20251005,信用卡,,"IPhone17
",,永豐,,420D044070E945A0B14A9B3FDAC6B3C6,0,0
1246,TWD,13134,餐飲食品,晚餐,20251005,信用卡,,,,永豐,,E0A874AC3AB847649A8B471660E39119,0,
1247,TWD,1136,圖書刊物,書籍,20251006,信用卡,,,,富邦,,90AF6FA50A224A03949C2FB455E56D84,0,
1248,TWD,1000,餐飲食品,cash,20251006,現金,,,,,,7340B681ED7546D2935F5C1BC64D8FD9,0,
1249,TWD,4071,餐飲食品,食材,20251010,信用卡,,,,富邦,,9628C8D259B94623A6115DEB9A54B87D,0,
1250,TWD,1554,餐飲食品,食材,20251011,信用卡,,,,永豐,,3BE1B4D1D5CF4E46BE50059068F5B64E,0,
1251,TWD,12204,居家生活,管理費,20251011,現金,,,,,,C3E349B023014139BA3D9D895F7F616E,0,
1252,TWD,3119,餐飲食品,食材,20251012,信用卡,,,,富邦,,6B8379A811114D898E1687D5BEB75A4B,0,
1253,TWD,6150,居家生活,家電用品,20251012,信用卡,,,,永豐,,AEF18AECEF3C468E8A2AA3E5DCEF4AAE,0,
1254,TWD,1288,醫療保健,健身,20251014,信用卡,,,,永豐,,A6C85EC133EE41E39C04942B2EBB00A8,0,
1255,TWD,500000,醫療保健,保險,20251014,現金,,,,,,7698EC45136441E0837A26CD5EC5F586,0,
1256,TWD,1724,汽機車,油錢,20251015,信用卡,,,,永豐,,2B3035AEDC4545D9AF02CC46834675E3,0,
1257,TWD,4740,居家生活,家電用品,20251018,信用卡,,,,富邦,,F1334A806149404A881BF793FCFFA265,0,
1258,TWD,781,餐飲食品,食材,20251018,信用卡,,,,永豐,,BED4C4D57F0E4A00A9CF88123F51D72C,0,
1259,TWD,3200,稅務捐款,慈善捐款,20251020,信用卡,,,,富邦,,8F2C9ABEF66046AB895CE31AF0AD1401,0,
1260,TWD,1490,餐飲食品,食材,20251023,信用卡,,,,永豐,,A0AE32042F074D8FBF1A2573F23230EC,0,0
1261,TWD,10764,餐飲食品,食材,20251025,信用卡,,,,富邦,,D80F24957B014FB99BBBE5C7EAA46BA2,0,
1262,TWD,1675,餐飲食品,食材,20251101,信用卡,,,,富邦,,34D52391FF344A52B8E0CFD500C62D7B,0,
1263,TWD,2449,餐飲食品,食材,20251101,信用卡,,,,永豐,,1FB6555A85BD4814B09DEF7A720A2694,0,
1264,TWD,2700,餐飲食品,晚餐,20251101,信用卡,,,,永豐,,B44E34DDB73B4F5ABBE307928C45FBE0,0,
1265,TWD,1500,稅務捐款,慈善捐款,20251101,信用卡,,,,永豐,,557F2BE626884D5CAF46458A1BC457F9,0,
1266,TWD,2778,餐飲食品,晚餐,20251101,信用卡,,,,永豐,,D5CD9477E84B4549AE9B51AD7CE6505B,0,
1267,TWD,6025,餐飲食品,食材,20251102,信用卡,,,,富邦,,7C3B561EABC7484E9C3F8B5E291ECA95,0,
1268,TWD,1500,稅務捐款,慈善捐款,20251103,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20251103,,0
1269,TWD,100000,餐飲食品,Wife,20251105,現金,,,,,,7D5B4012CE2A483D8119D4B6963A68EC,0,
1270,TWD,1200,餐飲食品,食材,20251106,信用卡,,,,永豐,,E069809DC7D04F03AE8709F8DC0A4C45,0,
1271,TWD,10000,餐飲食品,cash,20251108,現金,,,,,,9298A30035664559A9FE837A6775CC46,0,
1272,TWD,3200,餐飲食品,晚餐,20251108,信用卡,,,,永豐,,E269D7F2690B4F9B9718239D9B9D89FF,0,
1273,TWD,3606,餐飲食品,食材,20251108,信用卡,,,,富邦,,B18E7DD11B7A45DDB16D11FFFD576D7B,0,
1274,TWD,660,餐飲食品,食材,20251110,信用卡,,,,富邦,,1ECDD4FCA0214BC0AB60897C74AC02F9,0,
1275,TWD,1785,餐飲食品,食材,20251110,信用卡,,,,永豐,,58D1AE49681648FD80444298B49E57A7,0,
1276,TWD,24000,醫療保健,保險,20251110,信用卡,,,,富邦,,E7572DEC66CC4CA4801454E602444680,0,
1277,TWD,10000,餐飲食品,cash,20251112,現金,,,,,,A2C9105DA89B402E8E8B56AB0AE615D2,0,
1278,TWD,1288,醫療保健,健身,20251112,信用卡,,,,永豐,,35E7C592F9EE42668A8D745BFFCC9FA6,0,
1279,TWD,4588,餐飲食品,食材,20251115,信用卡,,,,富邦,,A7B9964AD78E4E439ED6CD6E8AEDE762,0,
1280,TWD,5000,餐飲食品,cash,20251115,現金,,,,,,5B369E4868024D7AAF27BDAE69F40798,0,
1281,TWD,3732,餐飲食品,晚餐,20251115,信用卡,,,,永豐,,E162D50472F84BFFB96D4266B44CD0A2,0,
1282,TWD,875,餐飲食品,食材,20251116,信用卡,,,,永豐,,9D0BBFE81EA942CCBE9736F51F68F368,0,
1283,TWD,1530,餐飲食品,食材,20251116,信用卡,,,,永豐,,08010A6D9AA146AF968385507F8C58B5,0,
1284,TWD,23000,居家生活,家電用品,20251117,現金,,,,,,49FB419A349947DE9EA3F0B460294694,0,
1285,TWD,17000,餐飲食品,cash,20251117,現金,,,,,,FD48BEE1D00E410490E830216F436971,0,
1286,TWD,1088,醫療保健,健身,20251118,信用卡,,,,永豐,,6D030F6A2B374CBABC7258D8C04D5C44,0,
1287,TWD,3200,稅務捐款,慈善捐款,20251120,信用卡,,,,富邦,,D398651975BE4D8CBF09356CFF2E387D,0,
1288,TWD,6993,餐飲食品,食材,20251122,信用卡,,,,富邦,,7C710DD93DC7433A9C1741107C665087,0,
1289,TWD,2992,餐飲食品,晚餐,20251122,信用卡,,,,永豐,,6B90178DF23D468586BECF0F264B1791,0,
1290,TWD,3618,居家生活,電費,20251123,現金,,,,,,4D25649205AA441CB5EFD662DA0D3596,0,
1291,TWD,1649,汽機車,油錢,20251123,信用卡,,,,永豐,,98E0945D14ED4084B6FD48100128A087,0,
1292,TWD,10000,服飾美容,上衣,20251129,信用卡,,,,永豐,,B1C8E241FCAC4627A4388BF91164E4E7,0,
1293,TWD,5933,服飾美容,上衣,20251129,信用卡,,,,永豐,,AE9694888B4C42AFA2E84552D00119CB,0,
1294,TWD,6020,服飾美容,上衣,20251129,信用卡,,,,永豐,,A7B0BC270A5046B8AA8CD46D522C5A6D,0,
1295,TWD,4899,服飾美容,上衣,20251129,信用卡,,,,永豐,,B9366DF308494978A2FBA83D9B53D197,0,
1296,TWD,4993,服飾美容,上衣,20251129,信用卡,,,,永豐,,6289341C358B406BBB7D01860CB94DAC,0,
1297,TWD,1370,汽機車,油錢,20251129,信用卡,,,,永豐,,71519F9049724845B4CB6E1141280329,0,
1298,TWD,435,餐飲食品,食材,20251130,信用卡,,,,富邦,,2928851C16664EFD848414C81FA1FE62,0,
1299,TWD,700,餐飲食品,食材,20251201,信用卡,,,,富邦,,CC9D5C4A0B194BB3B2294572ED2D564C,0,
1300,TWD,553,居家生活,水費,20251201,現金,,,,,,37028948AC4B4A6BA39231902704F47B,0,
1301,TWD,1500,餐飲食品,Wife,20251201,信用卡,,,,永豐,,90C70B61C83C46488EAA2D9A453766CC,0,
1302,TWD,1500,稅務捐款,慈善捐款,20251203,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20251203,,0
1303,TWD,700,餐飲食品,食材,20251203,信用卡,,,,富邦,,D6DEE6756FD743D1B4F0A6067BEBF1C3,0,
1304,TWD,100000,餐飲食品,Wife,20251204,現金,,,,,,43121FA0595F46D2995D3D43B65BFF65,0,
1305,TWD,1110,餐飲食品,食材,20251205,信用卡,,,,永豐,,60B5E992F93A4452A6B34B07F946A939,0,
1306,TWD,7500,餐飲食品,食材,20251211,現金,,,,,,FD23EC6DC48044DDA0741DE6423C3C31,0,
1307,TWD,5632,餐飲食品,食材,20251213,信用卡,,,,富邦,,1E3033FE20CD4FD4AA13F1A3C113DFF2,0,
1308,TWD,11642,餐飲食品,晚餐,20251213,信用卡,,,,永豐,,DE2D6D6BE2364C5FB6BDA7DAA666E81C,0,
1309,TWD,1288,醫療保健,健身,20251214,信用卡,,,,永豐,,0EA0597B57E14CF3AAAFDA6F4D4D3310,0,
1310,TWD,100000,教育學習,補習費,20251214,現金,,,,,,2D7012CADC664264982517C3CE5B1F78,0,
1311,TWD,14900,居家生活,家電用品,20251215,信用卡,,,,永豐,,CDE2B5A619134B41AEA0B372F6E844E3,0,
1312,TWD,3300,3C通訊,電腦商品,20251215,信用卡,,,,富邦,,6671FBE65E2648E3A4AA6EAE70C80629,0,
1313,TWD,3200,稅務捐款,慈善捐款,20251218,信用卡,,,,富邦,,C51E83C65B104CFF8C1A865EBC07F5F0,0,
1314,TWD,10000,餐飲食品,cash,20251218,現金,,,,,,A0704173E98A456B8CD4768E1CBA2D94,0,
1315,TWD,1658,汽機車,油錢,20251219,信用卡,,,,永豐,,6F175DB280D8491DACDD73125D778BCE,0,
